"DPT_EXE","DEPART","ARRIVEE","NBRE"
"21",71076,21464,18
"21",21317,21016,18
"21",21325,21054,18
"21",21024,21611,18
"39",39198,21292,18
"21",21292,21577,18
"21",21368,21054,18
"21",21603,21518,19
"21",21582,71182,19
"21",71182,21512,19
"21",21231,71282,19
"21",21433,21416,19
"21",21171,21103,19
"21",21172,25056,19
"21",21416,21555,19
"21",21501,21232,19
"21",21154,21044,19
"21",71014,21102,19
"21",21531,21642,19
"21",21534,21617,19
"21",21525,21505,19
"83",83153,83126,19
"21",21349,71014,19
"21",39198,21691,19
"21",21043,21573,19
"21",21382,21603,19
"25",21231,21408,19
"21",21555,21416,19
"21",21617,21474,19
"21",21166,21607,19
"21",21166,21290,19
"21",21050,21231,19
"21",21616,71182,19
"21",5130,21166,19
"21",21277,21540,19
"21",21154,21258,19
"21",21441,21603,19
"21",21617,21564,19
"21",10387,21109,19
"21",21231,21457,19
"21",71076,21190,19
"21",21642,21531,19
"71",21236,21231,19
"21",21445,21054,19
"21",25056,21515,19
"71",21541,71182,19
"21",21231,21325,19
"21",52121,21109,19
"21",21425,21349,19
"21",21573,21043,19
"21",21351,40181,19
"83",83126,83153,19
"58",21679,58053,19
"21",21284,21617,19
"21",21103,21171,19
"21",21316,21166,19
"21",21231,21066,19
"89",21231,21515,19
"21",21231,21569,19
"39",21572,25056,19
"21",21292,21242,19
"71",71182,21196,19
"21",21433,25056,19
"21",21652,21054,19
"21",21231,10059,19
"21",21001,21425,19
"71",21420,21231,19
"21",21515,25056,19
"21",21425,21545,19
"71",21461,21617,19
"21",21617,21263,19
"21",21007,21054,19
"71",2639,21054,19
"21",21464,71076,19
"11",11233,34172,19
"21",21038,21493,19
"21",21062,21603,19
"21",21231,39198,19
"89",21171,21231,19
"21",21038,21496,19
"21",21356,21355,19
"21",21346,21603,19
"21",21623,21464,19
"39",39526,39198,19
"21",71076,21193,19
"21",21378,21425,19
"21",0,21317,19
"21",21231,70279,19
"21",21355,21388,19
"21",21290,21166,19
"21",21584,21566,19
"21",21154,21090,19
"21",21292,21337,19
"21",21054,21559,19
"21",79311,21231,19
"21",0,21416,19
"21",21231,21592,19
"21",21054,21583,19
"25",21452,21231,19
"21",21166,21634,19
"25",21278,21054,20
"21",21677,21054,20
"21",21241,21054,20
"21",21540,21277,20
"21",21501,21652,20
"21",21292,25056,20
"21",21292,21371,20
"21",21087,71076,20
"71",71182,21054,20
"21",21205,21603,20
"25",21231,71182,20
"89",89418,89321,20
"21",21292,21249,20
"21",21532,21166,20
"21",21231,21693,20
"21",21517,21162,20
"21",21053,70058,20
"21",21292,21054,20
"21",21617,21545,20
"21",25056,21623,20
"21",21617,21404,20
"21",21618,21021,20
"21",21617,21605,20
"21",73130,21231,20
"25",21231,21903,20
"21",21573,21317,20
"21",21331,39198,20
"21",21545,21408,20
"21",21452,21166,20
"21",21154,21435,20
"25",21089,21054,20
"71",21236,71182,20
"21",21425,21465,20
"21",21603,21006,20
"21",21355,25056,20
"89",21531,21231,20
"21",21541,21231,20
"21",21054,21637,20
"21",21412,21162,20
"21",21278,21263,20
"21",21295,21390,20
"39",39198,21581,20
"21",21054,21512,20
"21",21451,21154,20
"21",21425,89025,20
"39",21645,39198,20
"21",21166,21038,20
"21",89024,21584,20
"21",71076,21087,20
"21",21184,21054,20
"21",21603,21435,20
"71",71081,21054,20
"21",21390,21295,20
"21",21166,5130,20
"21",39128,21131,20
"21",21131,39128,20
"21",21107,21555,20
"89",21608,21231,20
"89",21280,21231,20
"71",21196,71475,20
"21",21292,21001,20
"71",71182,71076,20
"21",21539,21231,20
"39",39189,39198,20
"21",21652,21501,20
"21",21021,21337,20
"21",21166,21452,20
"39",39252,25056,20
"21",21080,21128,20
"21",21263,21103,20
"21",21128,21080,20
"21",21603,21511,20
"21",21054,21088,20
"89",21426,21231,20
"21",21617,21481,20
"21",21231,71269,20
"21",21555,21107,20
"21",21485,21278,20
"21",21617,21332,20
"39",25334,25462,20
"21",21554,21632,20
"21",21030,71076,20
"21",21590,71182,21
"21",21388,21355,21
"21",21028,21292,21
"25",21231,21657,21
"21",21584,21505,21
"89",21525,89378,21
"25",21105,21231,21
"21",21006,21425,21
"21",21703,21231,21
"21",21557,21154,21
"21",21275,21617,21
"21",21404,21617,21
"89",89378,21525,21
"21",21512,71182,21
"21",21102,71014,21
"21",21231,57552,21
"21",21482,21617,21
"21",21603,21004,21
"21",21109,52121,21
"21",21617,71118,21
"21",21154,21034,21
"60",60057,60057,21
"71",21231,21420,21
"21",39189,21038,21
"89",89321,89418,21
"71",71081,0,21
"25",21231,21035,21
"71",71076,71182,21
"89",89074,21231,21
"06",6029,6027,21
"21",21579,21638,21
"21",21162,21412,21
"89",21231,21603,21
"21",21232,21501,21
"21",21231,60105,21
"21",21190,71076,21
"89",21231,21642,21
"21",21617,21275,21
"06",6027,6029,21
"21",21317,21253,21
"67",67482,67482,21
"21",21054,21254,21
"21",21231,73130,21
"21",25056,21433,21
"21",21425,21006,21
"25",21231,21467,21
"21",21603,21307,21
"21",21638,21579,21
"21",21157,21231,21
"21",21496,21515,21
"21",21054,21241,21
"21",21292,21575,21
"21",21154,21451,21
"21",21617,21106,21
"21",21232,21603,21
"21",21603,21580,21
"21",21353,21617,21
"21",21425,21259,21
"21",21038,39189,21
"21",21054,21533,21
"21",89024,21454,21
"39",39198,34032,21
"21",21452,21605,21
"21",71282,21617,21
"21",21278,21404,21
"21",21232,21103,21
"21",60105,21231,21
"21",21617,21459,21
"21",21605,21452,21
"71",21054,71081,21
"21",21533,21054,21
"21",21103,21103,21
"21",21555,21290,21
"21",21425,21378,21
"21",21663,21573,21
"21",21480,71182,21
"21",21603,21633,21
"39",25462,25334,21
"21",21617,21596,21
"21",21054,21185,21
"21",21360,21231,21
"71",71182,21236,22
"71",0,21512,22
"21",21038,21171,22
"21",71182,21412,22
"21",15220,21231,22
"21",3061,21317,22
"21",51069,21231,22
"21",21196,71182,22
"21",21115,21166,22
"21",21717,52121,22
"21",21231,39500,22
"39",39198,39150,22
"21",21500,21617,22
"58",21584,21231,22
"71",21054,21331,22
"21",21716,21054,22
"21",21228,21231,22
"25",21054,21278,22
"25",21317,21231,22
"89",89894,21617,22
"21",21577,21292,22
"21",21592,25056,22
"21",21550,21603,22
"21",21231,21624,22
"21",71182,21590,22
"21",21266,21231,22
"71",71263,21481,22
"21",21162,21502,22
"21",21603,21365,22
"21",39500,21231,22
"21",21502,21162,22
"25",21231,21106,22
"21",21162,21190,22
"21",21603,21321,22
"21",21575,21292,22
"21",21210,21441,22
"21",21292,21171,22
"21",21196,38516,22
"71",21331,21054,22
"21",21419,89024,22
"21",21110,21166,22
"21",21611,21408,22
"21",21317,21275,22
"21",21445,21501,22
"21",21276,21231,22
"21",21501,21445,22
"21",21425,21336,22
"25",25475,25056,22
"21",21231,21207,22
"21",21231,21314,22
"21",21545,21617,22
"21",21454,89024,22
"25",21231,21021,22
"25",21231,21173,22
"21",21088,21054,22
"21",57552,21231,22
"21",39476,21239,22
"71",21617,21461,22
"21",21353,21103,22
"21",21573,21663,22
"21",21231,15220,22
"39",21581,39198,22
"21",89024,21419,22
"25",21231,21452,22
"21",21549,21231,22
"21",21263,21278,22
"21",21231,21703,22
"21",21231,21266,22
"39",39198,21231,22
"21",21054,21251,22
"21",21529,21231,22
"21",21090,21154,22
"25",21035,21231,22
"71",21512,0,22
"21",21355,21515,22
"21",21515,21355,22
"25",21263,69152,22
"21",21441,21584,22
"21",21050,21054,23
"21",39198,21699,23
"21",21162,21436,23
"21",21164,0,23
"21",21330,21166,23
"21",10317,21451,23
"89",21231,21278,23
"25",21021,21231,23
"21",21135,21317,23
"21",21416,21515,23
"21",21661,21171,23
"21",21231,21309,23
"21",21023,21566,23
"21",71076,21332,23
"21",21617,21345,23
"21",21231,21114,23
"21",21617,21308,23
"21",21231,21541,23
"21",21054,21020,23
"21",21666,21231,23
"21",21603,21346,23
"21",21370,21540,23
"92",92051,92051,23
"21",21584,89024,23
"21",0,21127,23
"21",21375,71076,23
"21",21231,21,23
"21",21231,21360,23
"21",25211,21166,23
"25",21408,21231,23
"21",21231,21679,23
"70",21574,21231,23
"21",21617,21179,23
"21",21573,21617,23
"21",21231,21549,23
"21",21249,21617,23
"21",21231,21236,23
"21",21540,21370,23
"21",21334,21683,23
"21",21607,21166,23
"21",21054,21362,23
"21",21663,21501,23
"21",25056,21315,23
"21",21425,21548,23
"21",21427,21054,23
"71",71076,71402,23
"21",21459,21617,23
"21",21278,21132,23
"21",21603,21681,23
"21",21231,21634,23
"39",39141,21231,23
"21",21166,21605,23
"21",21611,21603,23
"21",21064,21231,23
"21",21231,52121,23
"21",21231,71329,23
"21",21127,0,23
"21",0,21164,23
"21",21605,21166,23
"21",71076,21375,23
"21",21393,21154,23
"21",21231,21529,23
"39",21617,21342,23
"21",21617,21353,23
"89",21603,21531,23
"21",21539,21166,23
"21",21166,25211,23
"21",21475,21617,23
"21",16405,21054,23
"51",51108,51108,23
"25",69152,21263,23
"21",21351,21166,23
"25",21903,21231,23
"21",21231,21675,23
"71",71073,21054,23
"21",21451,10317,23
"21",21679,21166,23
"21",21275,21317,24
"21",21603,21108,24
"21",21603,21258,24
"21",58026,21231,24
"71",71149,71014,24
"21",71014,21525,24
"21",21038,21554,24
"21",21425,21078,24
"21",21496,25056,24
"25",21617,21555,24
"39",39198,39233,24
"21",71443,21054,24
"25",21106,21231,24
"21",21675,21231,24
"39",39198,39525,24
"21",25211,21231,24
"39",21342,21617,24
"21",21231,21600,24
"21",21356,21292,24
"25",21231,21192,24
"21",52121,21717,24
"21",21060,21071,24
"71",71014,71149,24
"21",21355,21110,24
"21",21633,21603,24
"21",21087,71182,24
"21",21078,21425,24
"52",52121,52121,24
"21",21231,58026,24
"21",21248,21603,24
"25",25056,25475,24
"25",21231,21274,24
"21",21110,21355,24
"21",21166,21603,24
"21",21200,21200,24
"21",21166,21475,24
"21",21315,25056,24
"21",21555,21408,24
"21",21154,21292,24
"21",21231,21276,24
"25",21274,21231,24
"21",21231,21065,24
"21",21292,21268,24
"21",21231,21073,24
"21",21634,21166,24
"21",21460,21154,24
"25",21054,21464,24
"21",21603,21082,24
"21",21106,21617,24
"21",21346,21425,24
"21",21065,21231,24
"21",21231,21376,24
"71",71182,58196,24
"21",21154,21685,24
"21",21166,21110,24
"21",21060,21277,24
"21",21268,21292,24
"21",21603,21271,24
"21",3048,21231,24
"21",21355,21577,24
"21",21637,21054,24
"21",21239,39476,24
"21",21231,21160,24
"25",21255,21231,24
"21",21166,21115,24
"21",21292,21356,24
"21",21277,21060,24
"21",21436,21162,24
"21",21353,21166,24
"21",21603,21114,25
"21",21538,21231,25
"21",89024,21538,25
"21",21515,21416,25
"21",21638,21383,25
"21",21605,21278,25
"21",89025,21007,25
"21",21113,21231,25
"25",21492,25056,25
"21",21624,21231,25
"21",21071,21060,25
"70",21231,21574,25
"71",58196,71182,25
"21",21383,21638,25
"21",21617,21080,25
"21",21231,21264,25
"21",71039,21425,25
"21",40181,21351,25
"21",21007,89025,25
"21",21231,21538,25
"21",21278,21059,25
"21",21091,21231,25
"21",58185,21231,25
"21",21231,21047,25
"25",21173,21231,25
"21",21584,21441,25
"21",39233,21623,25
"21",21231,21626,25
"21",21027,25056,25
"21",21626,21231,25
"21",21231,21178,25
"21",21059,21278,25
"21",21425,21346,25
"21",21629,21603,25
"21",21623,25056,25
"21",21528,21425,25
"21",21574,21166,25
"21",21231,21298,25
"25",21558,21231,25
"21",21231,21463,25
"71",71190,71306,25
"21",25056,21173,25
"25",21467,21231,25
"21",21005,21005,25
"50",50218,50218,25
"21",10387,21432,25
"21",21226,21663,25
"25",21192,21231,25
"21",21309,21231,25
"21",71076,21607,25
"21",21317,21207,25
"21",21685,21425,25
"21",21603,21287,25
"21",21179,21617,25
"21",21231,21372,25
"89",21617,21425,25
"21",21231,21318,25
"21",21054,21517,25
"21",21132,21278,25
"21",21501,21082,25
"25",21657,21231,25
"70",21231,70279,25
"21",21681,21603,25
"21",21171,21496,25
"21",21347,71076,25
"21",71076,21347,25
"21",21082,21501,25
"21",21054,21214,25
"21",21687,21231,25
"21",21425,71039,25
"21",21454,21154,25
"21",21425,89321,25
"21",21207,21317,25
"21",21060,21278,25
"21",21027,21166,25
"21",71014,21566,25
"21",21617,21475,25
"21",21236,71076,25
"21",25056,21027,25
"21",21412,69123,25
"71",10334,71076,25
"71",71014,21231,25
"89",21531,21603,25
"21",21425,21528,25
"70",70550,70550,25
"21",21017,21162,26
"21",21227,21617,26
"25",21461,21054,26
"21",21278,21485,26
"21",39198,21285,26
"21",21231,58185,26
"21",71117,21604,26
"25",21534,21231,26
"21",21054,21480,26
"21",0,21600,26
"21",21231,3048,26
"21",21591,0,26
"21",21481,21319,26
"10",10387,10387,26
"21",21020,21054,26
"21",21425,21288,26
"21",21095,21231,26
"25",21231,21200,26
"21",21171,21054,26
"21",21262,21231,26
"25",21485,21231,26
"21",21527,21231,26
"21",21231,21262,26
"21",21319,21481,26
"21",21166,21027,26
"21",21612,21617,26
"21",21603,21598,26
"21",21192,21278,26
"21",21475,21292,26
"21",21603,21678,26
"21",21044,21154,26
"21",21337,21021,26
"71",71076,10334,26
"21",21173,25056,26
"21",21617,21496,26
"21",21663,21226,26
"21",21519,21425,26
"21",21162,21017,26
"21",21617,21642,26
"21",21617,21021,26
"89",21603,21642,26
"21",21166,21194,26
"21",21425,21287,26
"21",21200,21240,26
"21",21548,21425,26
"21",21432,10387,26
"21",21425,21201,26
"21",21600,0,26
"21",21103,21263,26
"21",21407,21231,26
"83",83918,83126,26
"21",21233,21292,26
"21",21566,71014,26
"21",21530,21603,26
"21",21231,21092,26
"89",21247,21231,26
"21",21533,21231,26
"71",71475,21196,26
"21",21577,21355,26
"21",21231,21476,26
"21",21528,21603,26
"21",21603,21408,26
"21",21594,21425,26
"21",21201,21425,26
"21",21623,39233,26
"21",21198,21425,27
"39",39198,39462,27
"21",21617,21469,27
"21",39198,21231,27
"21",21501,21501,27
"21",21278,21192,27
"21",21210,21271,27
"21",21425,21326,27
"21",21324,21231,27
"21",21231,21088,27
"21",21231,69133,27
"21",21288,21425,27
"30",30028,84019,27
"21",21437,21166,27
"21",25056,21054,27
"21",21021,21617,27
"21",21178,21231,27
"21",21278,69029,27
"21",21603,21069,27
"21",21231,21526,27
"21",21464,21186,27
"21",21632,21103,27
"21",21525,71014,27
"21",21210,21603,27
"21",21362,21054,27
"25",21461,21231,27
"21",21185,21054,27
"21",21515,21213,27
"70",21231,21468,27
"21",21166,21425,27
"21",21617,21573,27
"21",21617,21227,27
"39",39525,39198,27
"25",21231,21558,27
"21",21047,21231,27
"21",21054,21676,27
"71",21196,0,27
"83",83126,83918,27
"21",21320,21200,27
"21",21584,21617,27
"21",21469,21617,27
"21",21103,21054,27
"21",21231,21687,27
"25",25056,21492,27
"21",21082,21603,27
"21",21231,85254,27
"39",39150,39198,27
"21",21054,16405,27
"21",21193,71076,27
"21",21278,21464,27
"21",21251,21054,27
"21",21278,21060,27
"21",21054,21171,27
"21",21207,21231,27
"21",21413,21166,27
"21",21231,25211,27
"21",21166,21532,27
"21",21522,21135,28
"71",71475,71118,28
"21",21603,21538,28
"25",21231,21193,28
"25",21555,21231,28
"21",21008,21154,28
"21",21264,21231,28
"21",21231,21418,28
"21",21285,21617,28
"21",21194,71076,28
"17",17300,17318,28
"71",21236,71076,28
"21",21518,21603,28
"21",21078,21231,28
"21",92073,21231,28
"21",21166,21021,28
"13",13004,13004,28
"37",37267,37015,28
"21",21321,21603,28
"21",21231,21164,28
"21",21154,21008,28
"21",21166,21330,28
"21",21162,21001,28
"25",21231,21493,28
"21",21617,21249,28
"21",21087,21566,28
"21",21693,21231,28
"21",21031,21292,28
"21",21271,21210,28
"21",21038,25258,28
"21",21642,21617,28
"21",21454,21231,28
"21",21231,21324,28
"21",54547,21231,28
"89",21231,21540,28
"21",21186,21464,28
"21",21278,21605,28
"21",21554,21054,28
"21",21231,21228,28
"21",21638,21617,28
"21",21617,58196,28
"21",21288,21603,28
"21",71076,21194,28
"89",21540,21231,28
"21",21418,21231,28
"21",21054,21190,28
"30",84019,30028,28
"25",21231,21332,28
"21",21054,21569,28
"21",21538,21603,28
"21",21617,21612,28
"21",21292,21031,28
"21",3061,3061,28
"25",21231,21099,28
"21",21408,21555,28
"71",71118,71475,28
"21",21231,21272,28
"21",21526,21231,28
"21",21617,21611,29
"21",21285,39198,29
"21",21231,54547,29
"71",21231,21607,29
"39",21231,39415,29
"21",21332,71076,29
"21",21231,21078,29
"21",21476,21231,29
"21",21231,21553,29
"21",21428,21464,29
"21",21425,21500,29
"21",21307,21603,29
"21",21038,25388,29
"21",21617,21584,29
"21",21259,21425,29
"21",21414,21166,29
"21",21166,21353,29
"21",21715,71076,29
"21",0,21591,29
"39",21575,21231,29
"21",21464,21087,29
"21",21647,21054,29
"21",21231,21466,29
"21",21287,21425,29
"21",21412,71182,29
"25",21231,21534,29
"21",21580,21603,29
"21",21318,21231,29
"21",21525,21000,29
"21",21038,21337,29
"21",21213,21515,29
"21",21054,21292,29
"21",21611,21317,29
"21",71329,21231,29
"21",21617,21638,29
"21",21054,21710,29
"70",70279,70550,29
"21",21162,21464,29
"21",21054,21103,29
"21",21710,21054,29
"21",21088,21231,29
"25",21231,21105,29
"21",21054,21476,29
"21",21166,21414,29
"21",21052,21231,29
"21",21617,21285,29
"21",21054,21038,29
"21",69123,21408,29
"39",21231,21575,29
"21",21000,21525,29
"21",21166,27365,29
"21",21231,21454,29
"21",21408,69123,29
"21",21164,21231,29
"21",21676,21054,29
"21",71076,21715,29
"21",69133,21231,30
"21",21556,25056,30
"21",21435,21154,30
"21",21361,21317,30
"21",21231,21052,30
"21",21231,21439,30
"21",21691,21054,30
"94",75114,94076,30
"21",21108,21603,30
"21",21603,21166,30
"21",21231,21152,30
"21",21476,21054,30
"21",21617,21059,30
"21",69383,21565,30
"21",21425,21519,30
"21",21032,21231,30
"21",21425,21198,30
"21",25056,21556,30
"21",21678,21603,30
"21",21038,21268,30
"21",52121,21545,30
"71",21607,21231,30
"21",21617,21100,30
"21",21685,21154,30
"21",21166,21442,30
"89",21278,21231,30
"21",21603,21210,30
"71",71076,21236,30
"21",21069,21603,30
"21",21054,21714,30
"21",21292,21003,30
"21",21705,21501,30
"21",21268,21038,30
"21",21231,21064,30
"21",21059,21617,30
"21",21425,21142,30
"21",21054,21554,30
"21",21231,21274,30
"21",21442,21166,30
"21",21317,21361,30
"83",83061,83061,30
"52",52114,21296,30
"21",21171,21175,30
"21",21274,21231,30
"21",21060,21167,30
"21",21194,21166,30
"25",21193,21231,31
"89",21525,21231,31
"21",21100,21617,31
"21",21336,21425,31
"21",21073,21231,31
"21",71182,21318,31
"21",21166,21249,31
"21",21584,21102,31
"25",21617,21617,31
"21",70368,21231,31
"21",21598,21603,31
"21",21231,21527,31
"21",21292,21370,31
"25",21231,21347,31
"21",21499,21154,31
"21",21370,21292,31
"21",21038,21060,31
"21",21272,21231,31
"21",71263,21054,31
"21",21231,92073,31
"21",21231,21293,31
"21",21038,21166,31
"21",21464,21428,31
"21",21554,21103,31
"21",21005,21532,31
"21",25056,21154,31
"21",21238,21166,31
"21",21603,21455,31
